66,0
85,0
94,0
104,0
114,0
124,0
134,0
144,0
154,0
164,0
174,0
184,0
194,0
204,0
214,0
224,0
234,0
244,0
254,0
264,0
274,0
284,0
294,0
304,0
314,0
324,0
334,0
344,0
354,0
364,0
374,0
384,0
394,0
404,0
414,0
424,0
434,0
444,0
454,0
464,0
474,0
484,0
494,0
504,0
514,0
524,0
534,0
544,0
554,0
564,0
574,0
584,0
594,0
604,0
614,0
624,0
634,0
645,0
655,0
665,0
675,0
685,0
695,0
705,0
715,0
725,0
735,0
745,0
755,0
765,0
775,0
785,0
795,0
805,0
816,0
826,0
836,0
846,0
856,0
866,0
876,0
886,0
896,0
906,0
916,0
926,0
936,0
946,0
956,0
966,0
976,0
986,0
996,0
1006,0
1016,0
1026,0
1036,0
1046,0
1056,0
1066,0
1076,0
1086,0
1096,0
1106,0
1116,0
1126,0
1136,0
1146,0
1157,0
1167,0
1177,0
1187,0
1197,0
1207,0
1217,0
1227,0
1237,0
1247,0
1257,0
1267,0
1277,0
1287,0
1297,0
1307,0
1317,0
1328,0
1338,0
1348,0
1358,0
1368,0
1378,0
1388,0
1398,0
1408,0
1418,0
1428,0
1438,0
1448,0
1458,0
1468,0
1478,0
1488,0
1498,0
1508,0
1518,0
1528,0
1538,0
1548,0
1558,0
1568,0
1578,0
1588,0
1598,0
1608,0
1618,0
1628,0
1638,0
1648,0
1658,0
1669,0
1679,0
1689,0
1699,0
1709,0
1719,0
1729,0
1739,0
1749,0
1759,0
1769,0
1779,0
1789,0
1799,0
1809,0
1819,0
1829,0
1840,0
1850,0
1860,0
1870,0
1880,0
1890,0
1900,0
1910,0
1920,0
1930,0
1940,0
1950,0
1960,0
1970,0
1980,0
1990,0
2000,0
2010,0
2020,0
2030,0
2040,0
2050,0
2060,0
2070,0
2080,0
2090,0
2100,0
2110,0
2120,0
2130,0
2140,0
2150,0
2160,0
2170,0
2181,0
2191,0
2201,0
2211,0
2221,0
2231,0
2241,0
2251,0
2261,0
2271,0
2281,0
2291,0
2301,0
2311,0
2321,0
2331,0
2341,0
2352,0
2362,0
2372,0
2382,0
2392,0
2402,0
2412,0
2422,0
2432,0
2442,0
2452,0
2462,0
2472,0
2482,0
2492,0
2502,0
2512,0
2522,0
2532,0
2542,0
2552,0
2562,0
2572,0
2582,0
2592,0
2602,0
2612,0
2622,0
2632,0
2642,0
2652,0
2662,0
2672,0
2682,0
2693,0
2703,0
2713,0
2723,0
2733,0
2743,0
2753,0
2763,0
2773,0
2783,0
2793,0
2803,0
2813,0
2823,0
2833,0
2843,0
2853,0
2864,0
2874,0
2884,0
2894,0
2904,0
2914,0
2924,0
2934,0
2944,0
2954,0
2964,0
2974,0
2984,0
2994,0
3004,0
3014,0
3024,0
3034,0
3044,0
3054,0
3064,0
3074,0
3084,0
3094,0
3104,0
3114,0
3124,0
3134,0
3144,0
3154,0
3164,0
3174,0
3184,0
3194,0
3205,0
3215,0
3225,0
3235,0
3245,0
3255,0
3265,0
3275,0
3285,0
3295,0
3305,0
3315,0
3325,0
3335,0
3345,0
3355,0
3365,0
3376,0
3386,0
3396,0
3406,0
3416,0
3426,0
3436,0
3446,0
3456,0
3466,0
3476,0
3486,0
3496,0
3506,0
3516,0
3526,0
3536,0
3546,0
3556,0
3566,0
3576,0
3586,0
3596,0
3606,0
3616,0
3626,0
3636,0
3646,0
3656,0
3666,0
3676,0
3686,0
3696,0
3706,0
3717,0
3727,0
3737,0
3747,0
3757,0
3767,0
3777,0
3787,0
3797,0
3807,0
3817,0
3827,0
3837,0
3847,0
3857,0
3867,0
3877,0
3888,0
3898,0
3908,0
3918,0
3928,0
3938,0
3948,0
3958,0
3968,0
3978,0
3988,0
3998,0
4008,0
4018,0
4028,0
4038,0
4048,0
4058,0
4068,0
4078,0
4088,0
4098,0
4108,0
4118,0
4128,0
4138,0
4148,0
4158,0
4168,0
4178,0
4188,0
4198,0
4208,0
4218,0
4229,0
4239,0
4249,0
4259,0
4269,0
4279,0
4289,0
4299,0
4309,0
4319,0
4329,0
4339,0
4349,0
4359,0
4369,0
4379,0
4389,0
4400,0
4410,0
4420,0
4430,0
4440,0
4450,0
4460,0
4470,0
4480,0
4490,0
4500,0
4510,0
4520,0
4530,0
4540,0
4550,0
4560,0
4570,0
4580,0
4590,0
4600,0
4610,0
4620,0
4630,0
4640,0
4650,0
4660,0
4670,0
4680,0
4690,0
4700,0
4710,0
4720,0
4730,0
4741,0
4751,0
4761,0
4771,0
4781,0
4791,0
4801,0
4811,0
4821,1
4831,0
4841,0
4851,0
4861,0
4871,0
4881,0
4891,0
4901,0
4912,0
4922,0
4932,0
4942,0
4952,0
4962,0
4972,0
4982,0
4992,0
5002,0
5012,0
5022,0
5032,0
5042,0
5052,0
5062,0
5072,0
5082,1
5092,0
5102,0
5112,0
5122,0
5132,0
5142,0
5152,0
5162,0
5172,0
5182,0
5192,0
5202,0
5212,0
5222,0
5232,0
5242,0
5253,0
5263,0
5273,0
5283,0
5293,0
5303,0
5313,0
5323,0
5333,0
5343,0
5353,0
5363,0
5373,0
5383,0
5393,0
5403,0
5413,0
5424,0
5434,0
5444,0
5454,0
5464,0
5474,0
5484,0
5494,0
5504,0
5514,0
5524,0
5534,0
5544,0
5554,0
5564,0
5574,0
5584,0
5594,0
5604,0
5614,0
5624,0
5634,0
5644,0
5654,0
5664,0
5674,0
5684,0
5694,0
5704,0
5714,0
5724,0
5734,0
5744,0
5754,0
5765,0
5775,0
5785,0
5795,0
5805,0
5815,0
5825,0
5835,0
5845,0
5855,0
5865,0
5875,0
5885,0
5895,0
5905,0
5915,0
5925,0
5936,0
5946,0
5956,0
5966,0
5976,0
5986,0
5996,0
6006,0
6016,0
6026,0
6036,0
6046,0
6056,0
6066,0
6076,0
6093,0
6103,0
6113,0
6123,0
6133,0
6143,0
6153,0
6163,0
6173,0
6183,0
6193,0
6203,0
6213,0
6223,0
6234,0
6244,0
6254,0
6264,0
6274,0
6284,0
6294,0
6304,0
6314,0
6324,0
6334,0
6344,0
6354,0
6364,0
6374,0
6384,0
6394,0
6405,0
6415,0
6425,0
6435,0
6445,0
6455,0
6465,0
6475,0
6485,0
6495,0
6505,0
6515,0
6525,0
6535,0
6545,0
6555,0
6565,0
6576,0
6586,0
6596,0
6606,0
6616,0
6626,0
6636,0
6646,0
6656,0
6666,0
6676,0
6686,0
6696,0
6706,0
6716,0
